customer_id,transaction_type,channel,feedback_text,sentiment,timestamp
cda42f85-1099-4969-b521-d09594b22af0,interest rate query,call center,Experience consider administration yet yeah old close series relationship. Great service!,positive,2025-05-26T18:54:03
c441c3db-6bb5-4af7-a03f-137ff14da3ea,ATM issue,mobile app,Of heart sister fast need painting outside role question wonder lay. Very disappointed.,negative,2025-09-06T20:22:58
890719db-252a-45db-8ba9-008d85afb680,fraud report,branch,Often PM notice chair north family sign thought. Very disappointed.,negative,2025-05-05T16:50:38
db5983d3-f990-43d8-8ad4-13f49e689a6c,mobile app feedback,call center,Well three board stuff southern development sister simply. Great service!,positive,2025-03-12T11:36:46
f5ebb7f9-8f52-4f8a-905c-be00677a72f6,interest rate query,mobile app,Imagine record wrong list huge brother. Great service!,positive,2025-07-20T03:56:42
07d02e2c-e440-4398-b8eb-71136aeea07a,account opening,website chat,Community democratic no yes direction parent for production traditional practice together. Great service!,positive,2025-04-16T13:35:10
8fa7bdec-e5a6-4a06-a842-232523763f57,fraud report,website chat,Structure wonder stock today whether thought brother.,neutral,2024-11-20T20:40:48
9c296b78-90f6-4dce-b1f4-e511e6f9c201,credit card issue,call center,Game near support chair opportunity grow put its entire situation him. Great service!,positive,2025-02-20T10:52:00
12a34b04-a15e-4dba-a82c-3bb2583f66bd,mobile app feedback,branch,Address loss international public rate certainly couple more number wonder.,neutral,2025-07-14T23:19:45
312997af-d7e3-45d5-807e-85061ec4816d,credit card issue,branch,Human chance onto significant sure evening together take strategy. Great service!,positive,2024-11-29T07:46:12
00401b20-3946-4d23-8098-e2b47a798ed4,ATM issue,email,Property message outside traditional. Very disappointed.,negative,2025-02-24T17:18:09
1de58d73-0e1e-4ebd-bf99-fe311006e0eb,interest rate query,email,Mean avoid property sport friend wide take answer at month. Great service!,positive,2025-05-22T05:46:30
4b045067-1481-496b-877c-bc8ca5f604d7,transaction dispute,website chat,Paper tax focus laugh similar television miss the we politics phone anyone happy point. Great service!,positive,2025-01-09T10:36:22
70ce68ab-7ec9-4f95-a54d-ce58044e2d9b,fraud report,website chat,Out hospital around wall those rise several in candidate case affect sometimes second.,neutral,2025-04-05T15:32:27
79613250-d375-4185-a019-89d1b998d301,account opening,email,Type word not usually at sing age view. Very disappointed.,negative,2025-06-15T12:55:16
f86561ef-1131-45d2-8346-cce58895d134,interest rate query,website chat,Cup law become car use group us dark. Great service!,positive,2025-09-17T04:56:48
7799f25b-1bd4-424e-a6bc-6735f605070b,ATM issue,email,Until less daughter you traditional question bad clear here despite instead stay woman fish life.,neutral,2025-04-26T15:01:53
60404c51-584f-441f-b9f7-852c92ccadb2,transaction dispute,email,Couple language through nation film or rise. Great service!,positive,2024-12-01T01:13:46
0c3badd8-52b1-4d01-942c-aa0cdd53abe1,credit card issue,website chat,Ten family amount stage issue expect apply. Great service!,positive,2025-03-20T23:24:02
d4fdfad6-4008-40cb-ae9a-bf143473b11a,fraud report,email,Huge move until toward scientist matter message. Great service!,positive,2025-09-16T22:53:56
d57e4322-0396-43d0-933e-e71e2fc82f4d,account opening,email,Police there thus open still bill cover mind. Great service!,positive,2025-03-08T14:20:32
5713412e-8bce-4a58-9290-a83a2bef4363,fraud report,mobile app,Six rather just serious term discuss state drug boy middle myself you. Great service!,positive,2025-03-04T03:41:23
928a77e5-3a99-4bcb-96a6-0db50776d49a,transaction dispute,website chat,Where age size open rest investment race yes law record I. Great service!,positive,2025-09-25T21:29:48
67b3a154-e67a-419a-bc67-36b07f184a88,credit card issue,branch,Sister chair society half able music base subject Congress pick foreign city. Great service!,positive,2025-02-26T07:14:31
5db4d496-a8d8-4b3d-9f9a-7704adc25f16,transaction dispute,email,Since much language bit. Very disappointed.,negative,2025-01-07T10:01:06
bb84711f-267c-4754-91c6-485467a9cca9,loan inquiry,branch,Mission show company word catch nothing. Great service!,positive,2025-03-22T21:53:01
0a186676-f473-4022-981b-99f9c145419c,mobile app feedback,website chat,Opportunity significant environmental involve participant eye national administration citizen throughout. Very disappointed.,negative,2024-10-11T05:06:08
08ae64bb-cc62-4748-94b4-a8a6d9d2c703,loan inquiry,branch,Reality discover success item rest respond economy why possible fear paper suffer particular. Great service!,positive,2025-04-29T12:15:58
1581f33e-a5b3-4959-90e6-81fda127f663,ATM issue,branch,Get personal medical while seem along pressure begin type. Great service!,positive,2024-12-26T21:52:06
72948c64-66d2-40a7-8b41-8bdfe52b9187,fraud report,website chat,Local much will cost value later herself back pass rest professional left particular.,neutral,2025-04-05T19:03:19
db65e8d6-2660-473f-8abe-fd88626cea12,fraud report,call center,Off job market suddenly student can might cultural yes although poor five modern. Great service!,positive,2025-02-28T08:03:12
a00d1e18-aead-403f-afad-3d7ea4bfa846,credit card issue,email,Happy receive third professional test sense hope. Very disappointed.,negative,2025-07-06T03:26:26
74e60f83-af84-4b8f-94f5-e2f09e9a1e40,loan inquiry,website chat,Although pull collection tonight compare second system environmental consumer model leave hour cell. Great service!,positive,2025-08-13T12:08:07
2f894e9b-4b4e-42fd-9c83-e2d2d0b2b078,credit card issue,mobile app,Plant card mouth office especially hot term. Very disappointed.,negative,2025-08-28T23:19:09
f5e1ab65-8bd2-46cc-b1cf-3224f0cb8112,transaction dispute,branch,Various future clearly bag quite foreign mouth full writer low trial gas cold offer idea.,neutral,2025-05-13T07:55:38
38e6b704-b1d1-4755-9e4b-280138be318f,ATM issue,call center,Morning site have difference yard mean nice hospital. Very disappointed.,negative,2025-02-15T14:26:01
7d5887a5-a554-4394-b39d-ea6f06919b1d,loan inquiry,email,Enjoy hit sure food particular series significant expert energy account fill perhaps. Great service!,positive,2025-09-02T10:06:53
d3073295-8326-42dd-a4d4-79e7ace8c3d1,mobile app feedback,branch,Avoid strategy trial out close current strategy four door soldier beat hair house because family.,neutral,2024-11-07T07:04:29
33c9bfa1-53e8-4b79-93dd-8cf853a70e7d,ATM issue,mobile app,Describe community people Democrat information road week best.,neutral,2025-08-02T18:16:54
513be62e-d9ff-4acd-b284-03566d1eb9b4,credit card issue,call center,Administration per well change ten sort. Great service!,positive,2025-01-14T15:06:19
164e9cd4-cade-4865-850e-f346f34c8c78,mobile app feedback,branch,Simply concern him more young receive. Great service!,positive,2025-04-17T22:19:29
9ae5fbbc-0f65-4cc9-8fbd-853a790f2b45,account opening,branch,Serious according guess dog method newspaper short I three.,neutral,2025-09-24T17:20:40
e9b3589c-cf21-49f1-8eb2-32b854b56b05,fraud report,branch,Indicate western tell on indeed senior much evidence television. Very disappointed.,negative,2024-11-19T05:11:11
829d03f5-567f-4e50-b4c3-13eb7e225d5c,transaction dispute,mobile app,Work throw evidence place run instead hair term skin success explain maybe.,neutral,2025-01-22T19:25:33
1e605b15-e915-48f9-9d48-2c49f53fd2d3,fraud report,mobile app,Speech into forward carry surface. Very disappointed.,negative,2025-09-04T06:17:39
cd3710e6-27eb-43a5-8af9-da160a164306,fraud report,website chat,Head director positive discussion when capital theory third still. Great service!,positive,2025-08-02T23:01:12
11b9e1b1-513f-4d0f-9e55-0a06537356f2,transaction dispute,mobile app,Accept future almost daughter plan new consider beyond. Great service!,positive,2025-01-22T07:30:07
8658c2e5-8512-4413-99e3-23be48cc02e8,transaction dispute,call center,Him only yet make matter sure wrong develop large PM kid we poor change according hand.,neutral,2025-04-14T15:57:58
2aeef929-b424-47a0-bd1e-9e72fc1b3217,credit card issue,call center,Explain wear attorney despite spend remain space black card student call paper.,neutral,2025-09-02T18:38:01
a07d4d6c-01d0-468c-a528-698bd756b927,interest rate query,website chat,Perhaps arrive scene those mind indeed majority daughter need. Great service!,positive,2025-02-07T12:35:26
c455da79-2a41-40de-8852-c78e0633a286,ATM issue,website chat,Identify relationship professor computer Congress glass less employee wind. Very disappointed.,negative,2025-05-02T19:29:45
22bb0c8d-7bdc-40ac-8400-592ca0b335c7,mobile app feedback,branch,Choice number allow central bed staff talk score him price. Great service!,positive,2024-12-29T04:00:11
0d97bade-647a-46e9-9a2d-0d7abac432f8,account opening,branch,Than responsibility whether population compare lead Democrat kitchen response describe north old control. Great service!,positive,2025-08-17T22:19:19
2e89bdbd-5369-4c45-877e-0371ed140bfa,loan inquiry,email,Choice western travel degree in commercial beyond interview. Great service!,positive,2025-01-31T12:19:48
134afb23-95ce-4483-9a97-0edba841588d,account opening,call center,Door nearly door coach president reflect each officer thus. Great service!,positive,2024-12-14T10:43:36
4edd1cfd-f08f-4cf7-8e52-5adc51f8deb6,loan inquiry,website chat,Individual major popular say think despite space face walk. Great service!,positive,2025-05-06T07:24:16
40ff5822-dd8d-4747-82d3-61aa5526db8e,loan inquiry,branch,Specific simple particularly rise Congress land station team keep cost. Very disappointed.,negative,2024-12-03T05:46:12
0e31275c-297e-43ce-91e3-d17570ad2070,mobile app feedback,branch,East too life money marriage both make time. Very disappointed.,negative,2025-01-31T11:36:13
8eed8d34-f384-4346-945f-4281236603b4,loan inquiry,mobile app,Drug chance speech sell better soldier however so television nature community third. Great service!,positive,2025-01-07T13:46:27
9b48d302-7d2b-4714-8de0-b52ac2d0af1f,fraud report,mobile app,Million media notice glass decision science relate head method. Very disappointed.,negative,2024-12-07T06:00:43
64f3d80f-88f5-4390-a32e-6cb43c9ea73a,fraud report,branch,Sometimes two so sport American admit within door.,neutral,2025-02-24T03:55:32
929a3bab-d08e-4441-94fe-9960a5396212,mobile app feedback,branch,Fly least get the west the now up behavior single poor cold unit walk see.,neutral,2025-06-11T09:53:52
32e72520-4d83-4055-97ac-720e0626d3be,account opening,call center,Everyone test memory arm statement treatment office yeah bar rather matter participant boy huge.,neutral,2025-05-30T11:35:18
1d955056-26db-49dc-bb54-52fd26a3761b,ATM issue,website chat,Church term under whether improve sell cause boy sign pull.,neutral,2024-11-10T13:28:25
1ac0dff3-6717-4ab7-a1f0-e5c51cda8918,transaction dispute,email,Tree among pay all carry garden sea. Great service!,positive,2025-04-20T00:58:31
3fa916f9-eeb1-4cb9-b008-f9e0c28c36b8,fraud report,call center,Understand section degree family court herself decade add. Great service!,positive,2024-12-04T23:46:46
aa46dd26-e07a-479d-a68f-75ac74916018,interest rate query,website chat,Since billion share example beyond expect smile raise personal cell front.,neutral,2024-09-29T22:22:27
fb634b0b-539e-4196-aa38-6ce69390e315,account opening,call center,Change expert can style option red happen. Great service!,positive,2025-02-09T10:53:52
ca7d60a1-d6f3-4b49-a168-2935b8b91656,fraud report,email,Special save ability us resource. Very disappointed.,negative,2025-05-05T11:08:41
c77ae3b1-20d1-4ef1-9861-919d98a0be4c,transaction dispute,mobile app,Market admit best why budget every interest grow force happen film under deep agree walk thousand.,neutral,2025-07-25T21:14:01
fd77319f-240e-48ce-8690-b4f327facb5d,account opening,email,Us institution gun class discuss manager art out article responsibility who issue. Great service!,positive,2025-08-27T06:58:51
3a6b65aa-698f-4072-85ba-b8a1973f7fd5,ATM issue,branch,Call example practice too garden end tell. Great service!,positive,2025-08-14T00:14:41
a45ccc55-a1b9-4e07-af38-0794e0eb16f1,ATM issue,website chat,Develop report experience economic by pattern. Great service!,positive,2025-09-14T03:52:59
7f13387a-f4e3-4570-a7d1-7836e7b4638b,fraud report,mobile app,Trial policy happy throw final assume kind quality your head interesting common early. Great service!,positive,2025-03-31T18:49:18
d6369272-2309-43ad-9b3e-aba1d771b446,account opening,mobile app,Left able analysis arrive budget situation but debate south. Great service!,positive,2025-07-09T15:16:30
3ad782dc-8dc8-4d97-a99e-5dc9cae33dbb,fraud report,email,Last everybody wall major interest. Very disappointed.,negative,2024-10-13T02:10:14
18f1101e-8450-4864-835c-6c488b5c0140,credit card issue,website chat,Language challenge air rest wind region less crime. Very disappointed.,negative,2024-10-13T00:33:35
3f1ad220-1a06-4ff0-b3f5-645268992584,interest rate query,call center,Left director bag answer thank guess most.,neutral,2025-01-11T13:10:58
cd101511-3312-42d1-8cdc-4dcd7df5e219,fraud report,website chat,Company region agent north consider mother month green international involve effect. Great service!,positive,2024-10-08T01:34:00
016643b7-8fae-487e-9ed8-d9a2345e2b37,ATM issue,call center,Current provide the customer I state try keep effect join hour statement.,neutral,2024-10-27T04:36:14
864d3a8d-1067-408a-95cc-34cd5a6d86ba,mobile app feedback,branch,Store record little allow woman idea international financial form. Great service!,positive,2025-05-13T09:41:52
cb8be57b-115c-43de-814d-f98e066208b6,credit card issue,mobile app,Anything open project buy edge. Very disappointed.,negative,2024-10-04T04:01:21
95e78fd0-433f-4d33-a7b4-d7c9bfbff315,ATM issue,email,Name walk attack resource serious teach piece especially able economic.,neutral,2025-06-28T09:24:10
2c10180e-c8d2-482a-9111-044c10d6e19e,transaction dispute,mobile app,Eight participant also operation position our market.,neutral,2025-09-15T22:42:55
8778dbe6-9b29-476e-8888-0b2c651ebbd2,ATM issue,branch,Police possible cup opportunity rate sport him news fall improve high between. Great service!,positive,2024-12-19T12:48:01
0c921749-f3da-443e-8962-394f7c2609e1,mobile app feedback,mobile app,Look entire do company focus consumer say whom prove organization old treatment. Great service!,positive,2025-05-21T15:35:38
11269f9e-03c0-4a01-8e98-6e40723182d4,fraud report,mobile app,Close issue write produce ago level middle star music commercial become.,neutral,2024-10-17T20:48:21
aa54e68f-a927-4d42-a88a-2e51d74d930e,loan inquiry,branch,Piece produce else support top. Very disappointed.,negative,2025-04-26T11:37:41
156c992b-cc97-4171-b926-393cf1974022,interest rate query,branch,Hard reduce past message mean year once. Very disappointed.,negative,2025-09-11T09:15:30
15604ec8-1ca9-41d9-a5bf-13792587f6a0,account opening,call center,While room Mr personal who until meet spring surface wife up. Great service!,positive,2025-09-08T19:06:00
2363bd37-88fc-429a-8dda-6b874291b38c,mobile app feedback,website chat,Serious later they green message until number key. Great service!,positive,2025-04-11T09:03:25
02f3e4d0-eeb8-46eb-b00a-ffff5fb14f5b,loan inquiry,call center,Common speech else another listen list behavior successful success herself be other before possible base.,neutral,2024-11-26T19:58:57
aca19386-7feb-4020-a417-eadf82ca3ac9,loan inquiry,website chat,Establish close prove nice measure leg sell official yourself us local play environment. Great service!,positive,2025-05-13T05:17:37
1e2f9c71-b6a0-43e6-bab5-d8d05ac9c4d4,account opening,mobile app,Toward because ok both interview manager necessary easy maintain. Great service!,positive,2025-06-15T08:49:13
8d9f42bc-b0e0-4156-8ef8-8a52e4cda3b9,fraud report,mobile app,Difference reveal government single least something source prove huge fall and painting instead. Great service!,positive,2025-06-01T22:53:55
60562765-9c1d-4a65-95c8-3c5d48754ef8,fraud report,mobile app,National result very investment enter memory charge know. Very disappointed.,negative,2024-11-24T22:28:54
62cca661-1a2a-49d9-9688-57918f92c2c3,fraud report,email,Civil value oil during piece every national a whose.,neutral,2025-07-30T02:06:43
88dcfe09-4413-477b-b8d5-2946c7569b9b,credit card issue,mobile app,Mouth maybe pass they case else look wrong. Very disappointed.,negative,2025-07-15T22:23:02
93645e43-9a18-46bb-b1f6-f1a886f73047,credit card issue,mobile app,Interesting perhaps as feel Democrat stop. Great service!,positive,2025-05-12T07:26:54
b98a953f-fe85-44e1-81b6-5800e5642b96,credit card issue,email,Group sense outside spring your their resource blue degree. Great service!,positive,2025-07-03T01:06:58
577b8d97-001b-408e-a4fa-2e93685a9a7c,account opening,email,Wonder analysis effort news behind forward. Very disappointed.,negative,2025-08-14T21:36:00
2a630401-e8f6-4646-859d-42e6b348f0fe,mobile app feedback,email,Trade everything few certain buy best fish all. Very disappointed.,negative,2024-12-10T14:05:56
073bb78d-460a-47f9-8a05-e06db26f8bb2,interest rate query,mobile app,Indicate suddenly like science to use assume middle record organization of national among. Great service!,positive,2025-04-24T15:45:59
00bae133-babf-4447-a855-6690f4d85745,credit card issue,email,Left necessary best bag even might yet skin style performance try. Great service!,positive,2025-05-27T21:08:03
8bc1163c-43d8-4607-b27a-b635606462ae,fraud report,branch,Pattern Mrs source eat window how peace key us high fine. Great service!,positive,2025-09-08T03:48:37
571ceacb-53cb-4d6c-971d-a14ddde22a23,transaction dispute,branch,End finish process book party reveal quickly around reach local guess recent high reason goal audience.,neutral,2024-10-27T01:33:19
0fd68618-ba6b-495c-aec9-c1996c27ca62,loan inquiry,call center,Strategy Mrs side space debate fire improve. Very disappointed.,negative,2025-06-29T00:34:27
83c14496-199a-4509-a032-01a2a5ca5367,ATM issue,email,Employee head argue magazine any order prepare feeling career morning. Very disappointed.,negative,2025-05-09T22:16:29
4b16d8a8-0c05-45ab-adce-3207400e4540,ATM issue,website chat,Your radio ever total technology party issue improve force job. Great service!,positive,2024-11-28T09:14:58
ee6fc3f3-ca5e-4705-91f8-0fcf03acc634,credit card issue,website chat,Fire tend majority kitchen Mr ahead late well should who court.,neutral,2025-04-11T05:05:06
6cd6b9e1-0765-4c22-9bcd-e988ce25d281,interest rate query,mobile app,Drug site election identify high capital. Very disappointed.,negative,2025-05-30T13:51:00
5625583a-6b32-464f-853a-8da22f2ff254,fraud report,mobile app,Approach how free part director approach reason. Very disappointed.,negative,2025-06-15T18:50:28
2fce10ae-db06-4ec2-a907-12056ced484e,mobile app feedback,website chat,Company family white sometimes into thing. Very disappointed.,negative,2025-06-23T00:58:14
66b768bd-4f84-4c31-b954-af2da819d4b9,transaction dispute,website chat,Shake party hope billion computer remember beyond head win.,neutral,2025-04-10T00:33:04
888d7c51-404e-4634-b4e0-270ed0b68d02,ATM issue,branch,Police year accept toward Mr board open word loss manager next cultural. Great service!,positive,2024-10-27T06:27:23
e1ea1d2e-9874-4952-93ed-4b5c2c4276b2,transaction dispute,mobile app,Know size add soon land yes impact enjoy clearly speech away room.,neutral,2025-09-18T15:27:19
875cf067-3432-427f-8db0-4a2c2a24cab7,interest rate query,branch,Director service long direction generation open history. Very disappointed.,negative,2025-07-15T19:14:58
8dd9ff68-7611-4bbd-8c4f-de2e8844276d,ATM issue,branch,Wind player happy enter method finally but newspaper seem me. Great service!,positive,2025-09-02T18:30:09
c09eb13e-cc02-4e53-9cad-f1a940d2e1be,transaction dispute,mobile app,Another put investment figure happen present full certainly culture they born.,neutral,2024-12-10T16:53:58
fc16f82a-b682-4487-af45-88c3277747dc,account opening,mobile app,Experience Mr she room man vote safe work late top huge. Great service!,positive,2024-12-15T15:33:35
a522f92f-4b20-46a2-aa1c-8b533e2e7201,transaction dispute,mobile app,Majority air test never here college authority listen. Great service!,positive,2025-06-30T21:52:27
0f8f2932-8afb-4ff3-a7b1-abcd033ac676,loan inquiry,email,Parent hit east among forget play almost participant.,neutral,2025-07-31T10:34:00
b81c9d0b-5333-4e5d-bac3-6c05fa96a00d,interest rate query,call center,Me certain person director summer thing activity tax tell skin science method resource how listen.,neutral,2025-01-15T20:15:01
d7b205e5-1124-48e5-a7ae-468b83a1dcf0,transaction dispute,website chat,Generation common effect true western energy into stay decision movement gun at owner.,neutral,2024-12-19T23:36:15
8d6ebe62-c8c6-4501-b45f-252f73493fec,ATM issue,mobile app,Administration rather sense song prove. Very disappointed.,negative,2024-12-29T02:27:42
25a744a7-1f92-4dc9-9883-7e3ea4c634ce,loan inquiry,website chat,Lead maybe produce them save sound nothing international only method choice thought real article year.,neutral,2025-01-26T16:15:47
22021f9f-b3fc-444c-942a-9c097b3299df,transaction dispute,call center,Bit style race effect discussion special technology worry music white report company. Great service!,positive,2024-11-16T21:05:44
8e86f9b2-d4e6-45f7-b427-fb9ee7912673,interest rate query,call center,Or clear dog nothing billion wish world process. Great service!,positive,2025-04-08T16:56:30
d1211aed-eb81-4224-a453-5f7207b38e70,interest rate query,call center,Want note work military method any official under cold.,neutral,2024-11-12T13:52:22
03d0ac19-1df1-40f5-90f3-6c280b76d6f7,interest rate query,call center,Discover threat administration reality history its boy travel. Great service!,positive,2025-04-11T19:04:42
abe5a807-98cc-4e26-a1a2-0f5ed75dcd7e,ATM issue,call center,Try quality resource business natural stand country himself behavior article. Very disappointed.,negative,2025-07-04T21:46:34
4a13b17c-8d93-4a1b-a5d2-5bc33c3826aa,interest rate query,branch,Practice political be member another lot inside seem task political crime finally.,neutral,2025-08-28T23:54:04
d501b8d7-50ff-44bf-96b5-25c7fb81519b,interest rate query,branch,Alone cup significant admit structure identify consumer. Great service!,positive,2025-02-17T06:05:04
f1867d89-4769-4dcb-90c9-dfc1d13f2495,fraud report,call center,Weight open join avoid affect ready job win protect instead begin actually.,neutral,2025-06-04T22:12:35
4c91372f-5ef7-49e1-aa88-2491649ad218,mobile app feedback,email,Remember region through wall would ability language. Great service!,positive,2025-01-30T08:08:50
d164d651-9d36-4ea0-a619-484819bf0f3b,account opening,email,Especially peace among past happen no crime information dark network help rise north. Great service!,positive,2025-03-02T22:09:17
75887389-9b5f-4a2d-a36f-1e3d28c840b1,interest rate query,call center,Month music newspaper mind play brother. Great service!,positive,2025-04-20T00:49:14
a40e0199-a910-4002-ae9f-f41dfeb8bf0b,account opening,email,Sit authority air sort investment guy such notice to. Very disappointed.,negative,2024-10-05T14:44:57
20629446-3c9b-4cd1-983e-5d3bb1766ffc,fraud report,call center,Wall car thing shake. Very disappointed.,negative,2025-02-12T18:24:57
a18d218d-f6a0-401f-9969-c458745d8729,credit card issue,mobile app,Officer store cost address within network accept want today happy cause authority. Great service!,positive,2025-03-24T13:35:16
50798aac-82af-4a66-95ea-d3595c780e70,ATM issue,mobile app,Leave lead relationship provide case father. Very disappointed.,negative,2025-05-18T09:05:10
18b8f130-131a-46fa-88b8-0c6c2f542dc6,mobile app feedback,email,Pull strong necessary exactly part or vote job computer cell wall free onto last specific.,neutral,2025-09-03T22:23:06
43ab6168-e245-4d74-a9d5-6e55fee66950,interest rate query,call center,Entire car statement get family main strong five. Very disappointed.,negative,2025-07-26T06:22:45
d84ccc20-00bd-4562-a05c-ffb1817bf3ce,mobile app feedback,branch,Center suddenly happen store report adult same as human understand. Very disappointed.,negative,2025-09-10T11:17:55
f35d164d-466d-4ac1-a8f6-555857988711,ATM issue,email,Least deep carry summer like concern. Great service!,positive,2024-11-28T19:44:31
53fe40e3-9c6c-4c4e-8f5b-8149eb67212a,mobile app feedback,website chat,Above become minute war stage consumer read response drive. Great service!,positive,2024-11-18T10:49:50
63b55bfb-128e-42ad-ab70-7ef6fe62314e,transaction dispute,mobile app,Under some health loss arrive goal none recently we before off window. Great service!,positive,2025-05-21T14:24:12
e2cae78d-76bd-4773-9805-ee6a2d916caf,loan inquiry,website chat,Wonder prevent fire into section. Very disappointed.,negative,2024-10-13T11:27:19
f26edf2e-3a37-4907-9cdb-b28bbe6e2511,mobile app feedback,call center,Apply notice current allow audience involve finish address whatever. Very disappointed.,negative,2025-01-04T02:57:07
fcebe192-d479-4110-b35e-85f5e7f2f49d,fraud report,email,Theory off fine represent recognize dinner position. Great service!,positive,2025-08-02T05:39:09
69c7c2dd-77e4-4950-859b-6ee49146d391,transaction dispute,branch,New degree tax general organization everything line break student because person return understand. Great service!,positive,2025-03-29T16:08:57
cf998da3-4f94-4b3e-8e05-a28133c25e62,transaction dispute,mobile app,Bar top rise audience election animal goal no particularly develop consumer life. Great service!,positive,2025-01-19T18:59:15
c89eb2f2-e1b3-49d1-b887-ac21369d2be1,mobile app feedback,website chat,Just model thing drop the character morning if. Very disappointed.,negative,2025-01-10T13:30:53
09f68439-6f77-4c54-8bb1-07defaa0a297,loan inquiry,call center,Language open despite response edge federal my crime field computer son. Great service!,positive,2025-02-22T03:12:56
e8628d4b-cc3c-43f5-bb3c-d9c8ebcfa81a,account opening,branch,Why fear trip music former apply staff until relate hour large friend bag which. Great service!,positive,2024-11-27T11:07:36
baabf7ec-2eca-49b7-9087-ba7334bbc278,mobile app feedback,email,Order must four she blue management. Great service!,positive,2025-06-25T07:50:47
aa846060-070d-4ea0-bb09-e7634f39a47f,credit card issue,website chat,Big do week you leg medical hold over rather central south region knowledge. Great service!,positive,2025-02-24T15:14:27
2d598b9d-b3e3-468f-afce-09490dd1db5f,account opening,website chat,Plant image per try fire turn environmental wait. Great service!,positive,2025-06-18T15:04:19
e4999ab5-002a-49b2-bf8a-bfc02d58293a,credit card issue,email,Project consider too size tonight ground while. Great service!,positive,2024-09-30T15:27:49
c271a48f-6aed-4058-9c24-7a02286cb3e0,fraud report,branch,Bad book Democrat rest consumer these whom.,neutral,2025-06-07T18:55:02
4277171c-9694-4fa8-afb7-7dcdafb6f3c9,ATM issue,branch,Plant pay allow executive what manage share region suddenly less nearly us remain.,neutral,2025-05-13T15:02:18
072e4e7a-a4d7-409a-9dbc-7f05ac8ff183,credit card issue,call center,Project stop answer work explain quality democratic fight return data.,neutral,2025-09-09T23:58:59
4705ecba-00c4-4208-9e57-29859437ea94,transaction dispute,branch,Call all Democrat animal particularly win exist author feel party behind determine.,neutral,2025-06-07T12:03:55
9dd97646-9d89-4032-a168-74df56393a74,transaction dispute,branch,Whether grow service during health note chair guess audience.,neutral,2024-10-19T13:50:21
91c3d637-7ca5-413c-b6b8-96c26855a90d,transaction dispute,mobile app,Actually affect number wall training natural available hit keep enjoy sing time you. Great service!,positive,2025-04-09T02:07:10
20141450-ae22-45bb-b1c3-6cb3445dc624,ATM issue,mobile app,Production now eye ok white heart different able. Great service!,positive,2025-04-05T03:15:36
d91ade99-c23e-471a-a081-8fb2755eb364,account opening,call center,Free account claim girl action manage world finish candidate.,neutral,2025-02-25T10:47:41
7599d475-1b13-4a48-892e-b70c2f035a0c,ATM issue,website chat,Effort old physical product of single despite determine former believe address skin. Great service!,positive,2025-05-06T09:57:29
e470dab0-e520-4332-a4a5-8bd60a328c88,ATM issue,email,Stuff another each PM where new including education add. Very disappointed.,negative,2025-09-05T18:43:25
624f88a5-16a0-4b2c-9ddc-a90ae7215e6c,interest rate query,branch,Know some pattern according to free window treatment. Very disappointed.,negative,2025-02-03T06:46:14
9004c585-fefb-4480-a05f-8184c115ae8e,interest rate query,email,So myself follow not control commercial say side find house discuss successful industry sound condition.,neutral,2024-09-29T19:51:01
75238331-2437-41ee-b1b8-106de27e9a13,loan inquiry,call center,Government cost eight work three reason call traditional boy song success difficult.,neutral,2025-07-15T13:25:38
306542ee-2e51-4870-8191-073f8cfcb112,account opening,email,Red collection positive part produce attack trade modern buy of major. Great service!,positive,2024-09-28T04:44:45
182ebfd2-90c7-43ba-9db4-eef0afb79cd8,interest rate query,branch,Blood born job movie forward nearly room thing notice less win. Great service!,positive,2024-11-30T13:54:44
61b862b2-181d-40f9-b0d3-ce6fb437e204,transaction dispute,call center,Might remember seek significant true long she record teach attack without participant choice training look.,neutral,2024-12-02T11:34:23
54ea3718-46af-457c-8252-0d78cdbfaa37,interest rate query,website chat,Term price yet catch reveal live ability concern degree. Great service!,positive,2025-01-18T22:15:17
ed370c84-a011-4446-a0a1-45c8896231dc,interest rate query,call center,Career watch arrive become everything would pressure room. Great service!,positive,2025-09-20T14:21:58
bf6e074d-865f-433c-9c39-9fe1bfd285d7,interest rate query,call center,At wind what officer report red pull. Great service!,positive,2025-07-09T06:17:31
20a92097-0356-47ab-bc1a-f663a096ea2f,transaction dispute,email,Plant without everybody research chance system. Great service!,positive,2024-11-16T06:01:37
5bf2e8db-7f7e-42ed-b05c-3053b789593e,account opening,branch,Receive billion health create together service. Very disappointed.,negative,2025-04-10T00:20:33
e2e6e895-55e1-4b39-aafd-5fed17f20b40,credit card issue,email,Imagine how able worker arm resource. Great service!,positive,2025-05-15T13:29:20
70a1e5dd-d403-453e-af55-c8e23b164e64,account opening,branch,Least huge once particularly difference should raise prepare wrong bed radio. Great service!,positive,2025-08-08T06:10:41
12f377fd-be07-4245-ba70-9240af8fc8b4,mobile app feedback,call center,Fear tend American war old what design want ahead easy whole must every per.,neutral,2025-02-25T17:29:48
14c6e496-9146-470a-a69d-2c2229861808,mobile app feedback,website chat,Voice information add argue image those why individual. Great service!,positive,2025-09-13T22:34:35
c0cdf96d-f43c-47ba-b5e3-a0a364ac70a3,mobile app feedback,branch,Himself red upon base mention. Very disappointed.,negative,2025-02-26T10:35:38
